isbn13,title,author,cover_url,saved_path,status
9780545060460,"The Black Circle (The 39 Clues, #5)",Patrick Carman,,,not_found
9781400065460,The Thousand Autumns of Jacob de Zoet,David Mitchell,,,not_found
,"The Perfect Game (The Perfect Game, #1)",J. Sterling,,,not_found
9780312984830,Dance with the Devil (Dark-Hunter #3),Sherrilyn Kenyon,,,not_found
9780786887070,Lipstick Jungle,Candace Bushnell,,,not_found
9780486282080,Dr. Faustus,Christopher Marlowe,,,not_found
9780671791540,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!","Anthony Robbins, Tony Robbins, Frederick L. Covan",,,not_found
9780446611210,"Violets Are Blue (Alex Cross, #7)",James Patterson,,,not_found
9780515134450,"Blue Moon (Anita Blake, Vampire Hunter, #8)",Laurell K. Hamilton,,,not_found
9780515134480,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",Laurell K. Hamilton,,,not_found
9781250010710,"The Silent Sister (Riley MacPherson, #1)",Diane Chamberlain,,,not_found
9780385333790,Player Piano,Kurt Vonnegut Jr.,,,not_found
9780812967260,"The Lost World (Professor Challenger, #1)",Arthur Conan Doyle,,,not_found
9780312590970,"Dark Flame (The Immortals, #4)",Alyson Noel,https://covers.openlibrary.org/b/isbn/9780312590970-L.jpg,covers/9780312590970.jpg,ok_openlibrary
9780310247460,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life","Henry Cloud, John Townsend",,,not_found
9780060885430,"The Long Winter (Little House, #6)","Laura Ingalls Wilder, Garth Williams",,,not_found
9780807083700,Kindred,Octavia E. Butler,,,not_found
9780099399020,Portnoy's Complaint,"Philip Roth, Luca Marinelli",,,not_found
9780545424970,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,,,not_found
9780385491020,Cat's Eye,Margaret Atwood,,,not_found
9781406310280,"Monsters of Men (Chaos Walking, #3)",Patrick Ness,,,not_found
9781841492060,"Shadow of the Giant (Ender's Shadow, #4)",Orson Scott Card,,,not_found
9780785274320,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,"John C. Maxwell, Zig Ziglar",,,not_found
9781442429990,"Blood Red Road (Dust Lands, #1)",Moira Young,,,not_found
9780446519140,Simple Abundance:  A Daybook of Comfort and Joy,Sarah Ban Breathnach,,,not_found
9780316014790,"The 6th Target (Women's Murder Club, #6)","James Patterson, Maxine Paetro",,,not_found
9780143104890,"A Princess of Mars (Barsoom, #1)","Edgar Rice Burroughs, John Seelye",,,not_found
9780385528790,"MaddAddam (MaddAddam, #3)",Margaret Atwood,,,not_found
,يوتوبيا,أحمد خالد توفيق,,,not_found
9780812971420,Color: A Natural History of the Palette,Victoria Finlay,,,not_found
9780060264800,"These Happy Golden Years (Little House, #8)","Laura Ingalls Wilder, Garth Williams",,,not_found
9780099481680,Skipping Christmas,John Grisham,,,not_found
9780446613450,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",Michael Connelly,,,not_found
9780312577210,Home Front,Kristin Hannah,,,not_found
9781476731540,"Beautiful Stranger (Beautiful Bastard, #2)",Christina Lauren,,,not_found
9780385730300,"The Sweet Far Thing (Gemma Doyle, #3)",Libba Bray,,,not_found
9781455520620,See Me,Nicholas Sparks,,,not_found
9780375702710,A Lesson Before Dying,Ernest J. Gaines,,,not_found
9780349119760,SantaLand Diaries,David Sedaris,,,not_found
9780385342050,"Mini Shopaholic (Shopaholic, #6)",Sophie Kinsella,,,not_found
9780156262250,Down and Out in Paris and London,George Orwell,,,not_found
9781451617790,All Fall Down,Jennifer Weiner,,,not_found
9780060268660,Harry the Dirty Dog,"Gene Zion, Margaret Bloy Graham",,,not_found
9781427814040,"Maid-sama! Vol. 01 (Maid-sama!, #1)",Hiro Fujiwara,,,not_found
9781551924010,Griffin and Sabine (Griffin & Sabine #1),Nick Bantock,,,not_found
9780743294260,Certain Girls (Cannie Shapiro #2),Jennifer Weiner,,,not_found
9780307949320,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,Cheryl Strayed,,,not_found
9780805094620,"Ruin and Rising (Shadow and Bone, #3)",Leigh Bardugo,,,not_found
9780440244160,"Beyond the Highland Mist (Highlander, #1)",Karen Marie Moning,,,not_found
9780061284400,"Stargazer (Evernight, #2)",Claudia Gray,,,not_found
9780451203270,The Stranger Beside Me: Ted Bundy The Shocking Inside Story,Ann Rule,,,not_found
9780606298230,Rising Sun,Michael Crichton,,,not_found
9780440060670,The Other Side of Midnight (Midnight #1),Sidney Sheldon,,,not_found
,We Should All Be Feminists,Chimamanda Ngozi Adichie,,,not_found
9780307713540,The Invisible Bridge,"Julie Orringer, Arthur Morey",,,not_found
9780380731500,Wayside School Is Falling Down (Wayside School #2),"Louis Sachar, Joel Schick",,,not_found
9780061974620,"The Fall of Five (Lorien Legacies, #4)",Pittacus Lore,,,not_found
9780316069490,"The Reversal (Harry Bosch, #16; Mickey Haller, #4; Harry Bosch Universe, #19)",Michael Connelly,,,not_found
9780141439780,The Mayor of Casterbridge,"Thomas Hardy, Keith Wilson",,,not_found
9780099478540,"The Devil's Star (Harry Hole, #5)",Jo Nesbø,,,not_found
9780141962820,The Red Pony,John Steinbeck,,,not_found
9780679436550,"Taltos (Lives of the Mayfair Witches, #3)","Anne Rice, Tim Curry",,,not_found
9780515134510,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",Laurell K. Hamilton,,,not_found
9780425169700,Here on Earth,Alice Hoffman,,,not_found
,Prelude to Foundation,Isaac Asimov,,,not_found
9780345503820,"The Daylight War (Demon Cycle, #3)",Peter V. Brett,,,not_found
9780689878590,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",Tamora Pierce,,,not_found
9780345524260,"Midnight Riot (Peter Grant, #1)",Ben Aaronovitch,,,not_found
9780060090370,Lucy Sullivan Is Getting Married,Marian Keyes,,,not_found
9780552552650,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",Terry Pratchett,,,not_found
9780060786530,"A Suitable Boy (A Suitable Boy, #1)",Vikram Seth,,,not_found
9781841497980,"River Marked (Mercy Thompson, #6)",Patricia Briggs,,,not_found
9780425198680,"Pattern Recognition (Blue Ant, #1)",William Gibson,http://books.google.com/books/content?id=F8zyjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780425198680.jpg,ok_googlebooks
9780446578840,I Like You: Hospitality Under the Influence,Amy Sedaris,,,not_found
9780761104840,"1,000 Places to See Before You Die",Patricia Schultz,http://books.google.com/books/content?id=JeLyE5ada5gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780761104840.jpg,ok_googlebooks
9780062267530,The Kind Worth Killing,Peter  Swanson,,,not_found
9780060577380,"Physik (Septimus Heap, #3)","Angie Sage, Mark Zug",http://books.google.com/books/content?id=df1tzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780060577380.jpg,ok_googlebooks
9780141311400,Boy: Tales of Childhood,"Roald Dahl, Quentin Blake",,,not_found
9780385515050,The Appeal,John Grisham,,,not_found
9781416548000,"Memorial Day (Mitch Rapp, #7)",Vince Flynn,,,not_found
9781416903440,"Wild Magic (Immortals, #1)",Tamora Pierce,,,not_found
9781859855420,"You Are Special (Wemmicksville, #1)",Max Lucado,,,not_found
9780545027890,Wonderstruck,Brian Selznick,,,not_found
9780399171610,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renee Ahdieh,,,not_found
9780307267150,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,"Nicholas D. Kristof, Sheryl WuDunn",,,not_found
9780316127260,Why We Broke Up,"Daniel Handler, Maira Kalman",,,not_found
9781400064760,American Wife,Curtis Sittenfeld,,,not_found
9781477823840,"The Paper Magician (The Paper Magician Trilogy, #1)",Charlie N. Holmberg,,,not_found
9780441014350,"Cursor's Fury (Codex Alera, #3)",Jim Butcher,,,not_found
9780743422440,Mercy,Jodi Picoult,,,not_found
9780449912550,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,,,not_found
9780061728980,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",Steve Harvey,,,not_found
9780143039980,We Have Always Lived in the Castle,"Shirley Jackson, Jonathan Lethem",,,not_found
9780385496090,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,,,not_found
9781591451880,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,Emerson Eggerichs,,,not_found
9780385526260,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",Candice Millard,,,not_found
9780316166290,"The Brass Verdict (Harry Bosch, #14; Mickey Haller, #2; Harry Bosch Universe, #17)",Michael Connelly,,,not_found
9780553560720,Dark Force Rising,Timothy Zahn,,,not_found
9780060929790,Black Boy,"Richard Wright, Jerry W. Ward Jr.",,,not_found
9781408852590,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,https://covers.openlibrary.org/b/isbn/9781408852590-L.jpg,covers/9781408852590.jpg,ok_openlibrary
9780060575810,The Two Princesses of Bamarre,Gail Carson Levine,,,not_found
9780446678450,Cane River,Lalita Tademy,,,not_found
9780765305240,"Phantom (Sword of Truth, #10)",Terry Goodkind,,,not_found
9780553384150,Flags of Our Fathers,"James D. Bradley, Ron Powers",,,not_found
9780525444470,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)","A.A. Milne, Ernest H. Shepard",,,not_found
,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)",Abbi Glines,,,not_found
9780807059100,The Story of My Experiments With Truth,Mahatma Gandhi,,,not_found
9780553587580,Foundation and Earth (Foundation #5),Isaac Asimov,,,not_found
9780425179610,It's Not About the Bike: My Journey Back to Life,"Lance Armstrong, Sally Jenkins",,,not_found
9781560760470,"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",R.A. Salvatore,,,not_found
9780340896990,Us,David Nicholls,,,not_found
9780552152940,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",Terry Pratchett,http://books.google.com/books/content?id=0IJtkM7d6Q0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780552152940.jpg,ok_googlebooks
9780785135810,"Ender's Game, Volume 1: Battle School (Ender's Saga)","Christopher Yost, Orson Scott Card, Pasqual Ferry, Frank D'Armata",,,not_found
9780385344340,"Never Go Back (Jack Reacher, #18)",Lee Child,https://covers.openlibrary.org/b/isbn/9780385344340-L.jpg,covers/9780385344340.jpg,ok_openlibrary
2940011444940,"Captive in the Dark (The Dark Duet, #1)",C.J. Roberts,,,not_found
9780553580230,False Memory,Dean Koontz,,,not_found
9781421527550,"Kimi ni Todoke: From Me to You, Vol. 1","Karuho Shiina, Tomo Kimura",,,not_found
9781585425650,As a Man Thinketh,James Allen,,,not_found
9780393064640,Bonk: The Curious Coupling of Science and Sex,Mary Roach,,,not_found
9780310321910,One Thousand Gifts: A Dare to Live Fully Right Where You Are,Ann Voskamp,,,not_found
9780451222380,"Midnight Alley (The Morganville Vampires, #3)",Rachel Caine,,,not_found
9780006479760,"Executive Orders (Jack Ryan Universe, #9)",Tom Clancy,,,not_found
9780553418770,The Little Paris Bookshop,"Nina George, Simon Pare",http://books.google.com/books/content?id=jneJDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780553418770.jpg,ok_googlebooks
9780747545260,Psycho,Robert Bloch,,,not_found
9781560254550,Where Eagles Dare ,"Alistair MacLean, Clint Willis",,,not_found
9780006498860,"Ship of Magic (Liveship Traders, #1)",Robin Hobb,,,not_found
9781502784280,Milk and Honey,Rupi Kaur,,,not_found
9780224097000,H is for Hawk,Helen Macdonald,https://covers.openlibrary.org/b/isbn/9780224097000-L.jpg,covers/9780224097000.jpg,ok_openlibrary
9780425170340,"Rainbow Six (Jack Ryan Universe, #10)",Tom Clancy,,,not_found
9780099498600,Circle of Friends,Maeve Binchy,,,not_found
,"The Short Drop (Gibson Vaughn, #1)",Matthew FitzSimmons,,,not_found
9780060515220,Fragile Things: Short Fictions and Wonders,Neil Gaiman,,,not_found
,"Beautiful Oblivion (The Maddox Brothers, #1)",Jamie McGuire,,,not_found
9780765377070,"The Three-Body Problem (Remembrance of Earth’s Past, #1)","Liu Cixin, Ken Liu",,,not_found
9780224097380,Sweet Tooth,Ian McEwan,,,not_found
9780749942010,Sister,Rosamund Lupton,,,not_found
9780743255070,The Autobiography of Benjamin Franklin,"Benjamin Franklin, Lewis Leary",,,not_found
9780385721420,Three Junes,Julia Glass,,,not_found
9780525950490,The Reason for God: Belief in an Age of Skepticism,Timothy J. Keller,,,not_found
,"Flat-Out Love (Flat-Out Love, #1)",Jessica Park,,,not_found
9781937007480,"King of Thorns (The Broken Empire, #2)",Mark  Lawrence,,,not_found
9781250000970,"The Sins of the Father (The Clifton Chronicles, #2)",Jeffrey Archer,,,not_found
9780061031330,"Thief of Time (Discworld, #26; Death, #5)",Terry Pratchett,http://books.google.com/books/content?id=FwLRlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780061031330.jpg,ok_googlebooks
9781401201910,Superman: Red Son,"Mark Millar, Kilian Plunkett, Andrew Robinson, Walden Wong, Dave Johnson",,,not_found
9780060725110,"Shadowland (The Mediator, #1)",Meg Cabot,,,not_found
9781591396190,Blue Ocean Strategy: How To Create Uncontested Market Space And Make The Competition Irrelevant,"W. Chan Kim, Renée Mauborgne",,,not_found
9780152026320,The Napping House,"Audrey Wood, Don    Wood",,,not_found
9780316036190,"Fang (Maximum Ride, #6)",James Patterson,,,not_found
9780553807230,The Peach Keeper,Sarah Addison Allen,,,not_found
9780061566130,"Killer (Pretty Little Liars, #6)",Sara Shepard,,,not_found
9780812515280,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,,,not_found
9780060590290,"You Suck (A Love Story, #2)",Christopher Moore,,,not_found
9781577311960,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now",Eckhart Tolle,,,not_found
9780061935080,"Firelight (Firelight, #1)",Sophie Jordan,,,not_found
9780679844840,Put Me in the Zoo,Robert Lopshire,,,not_found
9780156453810,Invisible Cities,"Italo Calvino, William Weaver",,,not_found
9780385323280,"The Face on the Milk Carton (Janie Johnson, #1)",Caroline B. Cooney,,,not_found
,Wreckage,Emily Bleeker,,,not_found
9780452281420,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)","A.N. Roquelaure, Anne Rice",,,not_found
9781741666700,The Narrow Road to the Deep North,Richard Flanagan,,,not_found
9782221090730,Hell's Angels: A Strange and Terrible Saga,Hunter S. Thompson,,,not_found
9780143116230,"The Midwife: A Memoir of Birth, Joy, and Hard Times",Jennifer Worth,,,not_found
9781451617730,Then Came You,Jennifer Weiner,,,not_found
9780061020000,"The Awakening (The Vampire Diaries, #1)",L.J. Smith,,,not_found
9780380776830,"It Had to Be You (Chicago Stars, #1)",Susan Elizabeth Phillips,,,not_found
9780743294270,Fly Away Home,Jennifer Weiner,http://books.google.com/books/content?id=Um6VWhXvliEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780743294270.jpg,ok_googlebooks
9780140447640,The Red and the Black,"Stendhal, Roger Gard",,,not_found
9780340893610,"Incarceron (Incarceron, #1)",Catherine Fisher,,,not_found
9780743269260,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",Philippa Gregory,,,not_found
9780312624680,"Awake at Dawn (Shadow Falls, #2)",C.C. Hunter,,,not_found
9780743477890,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,,,not_found
9780451213040,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus,Bev Vincent,,,not_found
9780312590990,"Night Star (The Immortals, #5)",Alyson Noel,,,not_found
9780062011990,"Starcrossed (Starcrossed, #1)",Josephine Angelini,,,not_found
9780553282990,Dead Poets Society,N.H. Kleinbaum,,,not_found
9780552154220,"The Fifth Elephant (Discworld, #24; City Watch, #5)",Terry Pratchett,,,not_found
9781741661290,"The Sorcerer in the North (Ranger's Apprentice, #5)",John Flanagan,,,not_found
9780590431970,"Scary Stories to Tell in the Dark (Scary Stories, #1)","Alvin Schwartz, Stephen Gammell",,,not_found
9780345522500,"Hexed (The Iron Druid Chronicles, #2)",Kevin Hearne,,,not_found
9780876120840,Autobiography of a Yogi,Paramahansa Yogananda,,,not_found
9780525955090,Fool Me Once,Harlan Coben,,,not_found
9780679721030,Hiroshima,John Hersey,,,not_found
9780062235660,The Distance Between Us,Kasie West,,,not_found
,Nimona,Noelle Stevenson,,,not_found
9780316041450,Hate List,Jennifer Brown,,,not_found
9780517223120,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Karen Armstrong,,,not_found
9780143039970,Twenty Love Poems and a Song of Despair,"Pablo Neruda, W.S. Merwin, Cristina García",,,not_found
,Oranges Are Not the Only Fruit,Jeanette Winterson,,,not_found
,"Grounded (Up in the Air, #3)",R.K. Lilley,,,not_found
9780316129080,"Abaddon's Gate (The Expanse, #3)",James S.A. Corey,,,not_found
9780140449100,Utopia,"Thomas More, Paul Turner",,,not_found
9780316113660,"The Name of This Book Is Secret (Secret, #1)","Pseudonymous Bosch, Gilbert Ford",,,not_found
9780425116840,"The Cardinal of the Kremlin (Jack Ryan Universe, #5)",Tom Clancy,,,not_found
9780590930020,"No, David!",David Shannon,,,not_found
9780062280670,"Dorothy Must Die (Dorothy Must Die, #1)",Danielle  Paige,,,not_found
9780062282710,Bad Feminist,Roxane Gay,,,not_found
9780385501120,The Particular Sadness of Lemon Cake,Aimee Bender,http://books.google.com/books/content?id=t-54Xipkw6EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780385501120.jpg,ok_googlebooks
9780553804800,The Husband,Dean Koontz,,,not_found
9780375814260,Danny the Champion of the World,"Roald Dahl, Quentin Blake",,,not_found
9781594202840,Battle Hymn of the Tiger Mother,Amy Chua,,,not_found
9780385722210,Balzac and the Little Chinese Seamstress,"Dai Sijie, Ina Rilke",,,not_found
9780446610220,"The Big Bad Wolf  (Alex Cross, #9)",James Patterson,,,not_found
9780671729480,"Petals on the Wind (Dollanganger, #2)",V.C. Andrews,,,not_found
9780393343440,Boomerang: Travels in the New Third World,Michael   Lewis,,,not_found
9781400052580,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,,,not_found
9780446619040,"Mary, Mary (Alex Cross, #11)",James Patterson,,,not_found
